Customer_ID,Order_ID,Order_Date,Product_ID,Sales
CL-12700,CA-2019-149279,2019-04-24,OFF-PA-10003441,15.552
GB-14530,CA-2019-149314,2019-07-02,FUR-CH-10002126,195.184
BC-11125,CA-2019-149335,2019-07-25,OFF-AR-10001419,37.17
SP-20650,CA-2019-149349,2019-11-12,FUR-FU-10001037,22.752
DB-13210,CA-2019-149370,2019-09-15,OFF-PA-10003651,5.344
KM-16375,CA-2019-149454,2019-07-25,OFF-BI-10003694,10.44
AS-10135,CA-2019-149461,2019-11-13,FUR-FU-10004270,4.18
RR-19315,CA-2019-149482,2019-11-14,OFF-LA-10000248,7.38
SP-20650,CA-2019-149503,2019-12-09,OFF-BI-10002133,273.92
KB-16600,CA-2019-149671,2019-06-05,OFF-SU-10002537,61.38
PM-19135,CA-2019-149685,2019-10-08,OFF-LA-10004545,60.144
RD-19720,CA-2019-149762,2019-12-03,FUR-TA-10004147,268.704
DL-13315,CA-2019-149783,2019-09-04,OFF-PA-10002195,12.192
AH-10075,CA-2019-149797,2019-09-15,OFF-BI-10003650,841.568
DW-13540,CA-2019-149902,2019-04-01,OFF-AR-10002956,88.04
ED-13885,CA-2019-149916,2019-12-22,OFF-BI-10004002,55.36
BS-11365,CA-2019-149965,2019-06-20,TEC-AC-10004877,6.9
RA-19915,CA-2019-149979,2019-09-23,OFF-ST-10003058,118.25
PG-18820,CA-2019-150000,2019-04-08,OFF-EN-10002973,17.92
AS-10090,CA-2019-150007,2019-09-11,OFF-LA-10001982,6
MS-17365,CA-2019-150077,2019-02-04,TEC-PH-10002890,90.48
PK-19075,CA-2019-150343,2019-08-16,OFF-EN-10004030,10.86
MS-17770,CA-2019-150350,2019-08-23,TEC-MA-10001972,837.6
BP-11290,CA-2019-150483,2019-05-31,FUR-FU-10001379,32.064
MS-17365,CA-2019-150658,2019-11-17,OFF-BI-10004140,10.776
PB-19105,CA-2019-150889,2019-03-20,TEC-PH-10000004,11.992
JK-16120,CA-2019-150945,2019-12-18,OFF-ST-10003716,900.08
VG-21790,CA-2019-151092,2019-08-06,TEC-PH-10001700,211.168
DW-13480,CA-2019-151141,2019-08-20,TEC-PH-10004924,14.78
PO-19180,CA-2019-151148,2019-09-12,TEC-PH-10001870,146.952
AB-10255,CA-2019-151155,2019-12-20,FUR-FU-10001918,18.92
MY-18295,CA-2019-151169,2019-10-21,OFF-BI-10002813,7.92
AB-10255,CA-2019-151323,2019-10-23,OFF-FA-10002983,17.05
JH-15985,CA-2019-151372,2019-09-05,OFF-PA-10004381,96.08
DN-13690,CA-2019-151498,2019-04-21,OFF-BI-10004967,8.32
SH-19975,CA-2019-151512,2019-12-26,OFF-AP-10000252,18.72
PG-18820,CA-2019-151561,2019-09-01,TEC-AC-10001432,468.9
RD-19660,CA-2019-151974,2019-09-22,OFF-LA-10004484,16.52
Dp-13240,CA-2019-152072,2019-01-15,OFF-EN-10003040,52.34
CC-12670,CA-2019-152121,2019-11-27,TEC-PH-10002483,271.992
CG-12520,CA-2019-152156,2019-11-08,FUR-BO-10001798,261.96
JF-15355,CA-2019-152163,2019-07-01,OFF-BI-10002215,14.2
FH-14275,CA-2019-152170,2019-11-12,OFF-EN-10002831,287.52
MA-17995,CA-2019-152247,2019-11-07,FUR-CH-10001215,1603.14
LC-16930,CA-2019-152289,2019-08-26,TEC-AC-10004571,159.984
LD-16855,CA-2019-152331,2019-06-26,OFF-AR-10001547,5.304
TT-21220,CA-2019-152408,2019-05-15,OFF-BI-10002393,13.776
SC-20695,CA-2019-152457,2019-09-12,OFF-PA-10003790,68.52
ZD-21925,CA-2019-152471,2019-07-08,TEC-PH-10002824,823.96
TH-21115,CA-2019-152520,2019-07-08,OFF-PA-10000289,12.96
DP-13105,CA-2019-152534,2019-06-20,OFF-AR-10002335,5.16
ME-17320,CA-2019-152555,2019-03-29,OFF-PA-10001295,45.528
JE-15475,CA-2019-152632,2019-10-27,FUR-FU-10002671,40.2
TH-21235,CA-2019-152646,2019-11-21,OFF-PA-10004451,32.4
NR-18550,CA-2019-152688,2019-10-17,FUR-BO-10001337,120.98
EM-14140,CA-2019-152730,2019-05-30,OFF-AP-10002684,364.74
LS-17245,CA-2019-152765,2019-06-15,OFF-PA-10000483,173.488
SP-20920,CA-2019-152800,2019-04-13,OFF-EN-10001509,6.12
EH-14005,CA-2019-152814,2019-04-28,OFF-PA-10001970,29.472
RO-19780,CA-2019-152940,2019-11-10,OFF-ST-10000352,29.74
PJ-19015,CA-2019-153101,2019-09-08,FUR-TA-10003008,146.04
TB-21625,CA-2019-153157,2019-09-11,TEC-PH-10003171,224.75
CL-12565,CA-2019-153178,2019-09-14,TEC-PH-10001944,437.85
MH-17620,CA-2019-153185,2019-09-03,OFF-PA-10002246,30.96
PS-18760,CA-2019-153269,2019-03-09,OFF-ST-10004634,11.21
JS-15595,CA-2019-153318,2019-10-25,TEC-PH-10000984,783.96
TB-21355,CA-2019-153346,2019-01-25,OFF-AR-10000315,9.21
GG-14650,CA-2019-153353,2019-08-18,TEC-PH-10000439,39.99
KH-16330,CA-2019-153577,2019-06-27,OFF-PA-10000575,37.464
NM-18520,CA-2019-153598,2019-12-03,TEC-AC-10003870,1649.95
SC-20725,CA-2019-153661,2019-01-30,OFF-ST-10000675,305.01
BG-11695,CA-2019-153682,2019-05-30,TEC-CO-10001046,839.988
EH-13765,CA-2019-153836,2019-10-30,OFF-BI-10004817,28.752
HA-14920,CA-2019-154018,2019-10-13,TEC-AC-10002402,191.976
MG-17890,CA-2019-154053,2019-03-04,OFF-AR-10003727,16.99
DL-12865,CA-2019-154060,2019-05-02,FUR-CH-10002304,187.056
SM-20950,CA-2019-154067,2019-02-01,OFF-PA-10002254,105.52
JE-15610,CA-2019-154081,2019-05-22,TEC-PH-10001918,222.384
RD-19900,CA-2019-154235,2019-09-24,FUR-FU-10004006,127.95
AP-10720,CA-2019-154403,2019-05-23,OFF-PA-10001526,4.98
RD-19900,CA-2019-154508,2019-11-16,OFF-EN-10001990,28.4
JC-15340,CA-2019-154536,2019-09-05,OFF-BI-10004410,9.555
BF-11215,CA-2019-154662,2019-06-09,FUR-TA-10001771,692.94
CC-12370,CA-2019-154690,2019-08-15,FUR-CH-10000988,225.296
TB-21355,CA-2019-154711,2019-11-22,FUR-FU-10000397,39.88
LH-17155,CA-2019-154739,2019-12-10,FUR-CH-10002965,321.568
BP-11155,CA-2019-154767,2019-06-28,FUR-CH-10003535,121.96
JL-15835,CA-2019-154788,2019-04-30,OFF-BI-10003314,7.712
ES-14080,CA-2019-154998,2019-04-07,OFF-PA-10004243,37.94
SC-20050,CA-2019-155005,2019-06-13,TEC-PH-10003484,377.97
CC-12475,CA-2019-155033,2019-10-07,OFF-PA-10000143,10.56
JM-15580,CA-2019-155138,2019-09-08,TEC-AC-10004209,35.168
BB-11545,CA-2019-155166,2019-12-26,FUR-CH-10003968,212.94
LA-16780,CA-2019-155187,2019-09-24,OFF-ST-10000642,41.96
SC-20680,CA-2019-155383,2019-12-17,OFF-ST-10001328,46.53
PN-18775,CA-2019-155439,2019-09-14,OFF-PA-10000029,25.92
TN-21040,CA-2019-155446,2019-12-16,TEC-AC-10001445,21.21
CC-12220,CA-2019-155474,2019-07-08,TEC-PH-10001580,107.984
DK-13225,CA-2019-155481,2019-09-01,OFF-PA-10004675,30.48
FM-14290,CA-2019-155488,2019-11-13,OFF-AR-10002956,44.02
MK-17905,CA-2019-155516,2019-10-21,OFF-BI-10002412,23.2
CM-12160,CA-2019-155530,2019-12-17,FUR-TA-10004256,2003.52
CR-12580,CA-2019-155551,2019-04-18,OFF-ST-10003656,230.376
EH-13765,CA-2019-155565,2019-05-28,OFF-SU-10001218,54.9
EM-14065,CA-2019-155670,2019-08-13,OFF-BI-10000138,11.232
JS-15685,CA-2019-155747,2019-06-14,FUR-TA-10003392,337.176
CM-12235,CA-2019-155845,2019-08-12,TEC-AC-10004145,1399.94
TS-21205,CA-2019-155978,2019-08-01,TEC-PH-10002885,1039.73
CC-12220,CA-2019-155992,2019-10-01,TEC-PH-10000215,69.9
BP-11155,CA-2019-156139,2019-12-31,OFF-BI-10004233,38.376
TS-21160,CA-2019-156251,2019-08-13,FUR-BO-10001337,241.96
BF-11020,CA-2019-156265,2019-08-02,FUR-TA-10001691,136.464
TB-21595,CA-2019-156300,2019-12-29,FUR-CH-10001714,754.45
NC-18415,CA-2019-156503,2019-10-14,FUR-CH-10003606,102.592
RB-19360,CA-2019-156573,2019-05-29,OFF-BI-10002414,11.277
SC-20230,CA-2019-156685,2019-07-08,TEC-PH-10004345,863.64
BS-11755,CA-2019-156748,2019-11-30,OFF-PA-10000380,33.36
BP-11095,CA-2019-156811,2019-10-27,OFF-AP-10001366,43.92
AM-10360,CA-2019-157000,2019-07-16,OFF-ST-10001328,37.224
JD-15895,CA-2019-157161,2019-07-16,OFF-EN-10001509,10.2
TC-21535,CA-2019-157217,2019-07-19,TEC-PH-10002070,35.984
LE-16810,CA-2019-157245,2019-05-19,FUR-CH-10003746,641.96
JM-15535,CA-2019-157259,2019-12-24,FUR-FU-10003192,799.56
TB-21280,CA-2019-157266,2019-05-26,OFF-PA-10002689,19.44
LW-17125,CA-2019-157280,2019-11-05,FUR-FU-10004665,273.96
SJ-20500,CA-2019-157336,2019-12-01,OFF-BI-10004236,88.08
LT-17110,CA-2019-157364,2019-11-19,OFF-AR-10003752,18.48
SV-20365,CA-2019-157511,2019-09-18,FUR-FU-10002107,5.352
AR-10570,CA-2019-157588,2019-07-14,OFF-BI-10003963,36.4
BD-11620,CA-2019-157686,2019-10-01,FUR-CH-10001146,194.848
CC-12610,CA-2019-157707,2019-10-10,FUR-BO-10001567,90.882
CS-12175,CA-2019-157714,2019-09-26,OFF-PA-10004022,9.99
KL-16645,CA-2019-157742,2019-12-29,OFF-EN-10002592,27.792
KL-16645,CA-2019-157749,2019-06-04,OFF-PA-10003349,25.92
KH-16330,CA-2019-157763,2019-07-18,FUR-CH-10000988,140.81
CA-11965,CA-2019-157791,2019-12-23,TEC-CO-10002095,1999.96
MC-17590,CA-2019-157868,2019-12-23,OFF-FA-10000992,24.85
JP-15460,CA-2019-158001,2019-08-23,OFF-AR-10002399,21.3
JK-15325,CA-2019-158043,2019-01-31,OFF-EN-10003134,23.36
PK-18910,CA-2019-158099,2019-09-03,OFF-BI-10000545,1141.47
EH-13765,CA-2019-158155,2019-05-02,FUR-FU-10000732,12.56
BP-11185,CA-2019-158211,2019-01-04,OFF-AR-10004078,4.672
CC-12475,CA-2019-158260,2019-11-04,TEC-MA-10003176,686.4
JB-16045,CA-2019-158302,2019-12-08,OFF-PA-10002615,10.584
EM-13810,CA-2019-158358,2019-03-04,TEC-AC-10002567,159.98
AG-10900,CA-2019-158435,2019-05-17,OFF-SU-10000381,65.17
JM-16195,CA-2019-158547,2019-05-30,OFF-AP-10003842,123.92
RB-19465,CA-2019-158568,2019-08-29,OFF-PA-10003256,64.624
SB-20290,CA-2019-158575,2019-11-18,OFF-AP-10002998,103.968
CK-12595,CA-2019-158610,2019-09-19,OFF-ST-10000604,69.52
AC-10660,CA-2019-158617,2019-09-22,OFF-PA-10002245,35.88
AI-10855,CA-2019-158694,2019-11-10,OFF-PA-10002421,67.71
DB-13210,CA-2019-158778,2019-09-05,FUR-FU-10000260,58.248
NM-18520,CA-2019-158806,2019-01-07,FUR-FU-10004270,23.076
TW-21025,CA-2019-158834,2019-03-13,OFF-AP-10000326,157.92
SE-20110,CA-2019-158841,2019-02-02,TEC-MA-10001127,8749.95
AH-10690,CA-2019-158869,2019-08-06,OFF-PA-10000474,70.88
JP-15460,CA-2019-158925,2019-10-24,OFF-PA-10003072,15.552
DP-13105,CA-2019-159009,2019-09-23,OFF-BI-10004970,13.216
KF-16285,CA-2019-159016,2019-03-10,OFF-PA-10004405,14.9
NW-18400,CA-2019-159023,2019-11-03,OFF-BI-10002813,4.158
ME-17320,CA-2019-159142,2019-04-04,TEC-PH-10001448,149.97
KM-16375,CA-2019-159212,2019-11-01,TEC-PH-10003988,21.8
IG-15085,CA-2019-159345,2019-06-17,OFF-PA-10000806,111.96
LT-17110,CA-2019-159373,2019-03-13,OFF-PA-10000659,70.08
PC-18745,CA-2019-159639,2019-11-27,FUR-FU-10001889,31.56
JF-15490,CA-2019-159653,2019-05-22,OFF-LA-10004345,14.73
GM-14455,CA-2019-159695,2019-04-05,OFF-ST-10003442,158.368
SJ-20125,CA-2019-159730,2019-09-17,FUR-CH-10004875,113.888
CS-11950,CA-2019-159737,2019-09-03,OFF-BI-10004236,8.808
TH-21100,CA-2019-159765,2019-05-09,OFF-AR-10003514,27.86
BF-11170,CA-2019-159891,2019-01-31,OFF-BI-10003527,1270.99
GB-14530,CA-2019-159912,2019-08-29,FUR-TA-10004152,241.92
BF-11020,CA-2019-159940,2019-07-07,FUR-FU-10004973,60.288
EB-13870,CA-2019-159989,2019-12-09,TEC-PH-10000169,40.68
AG-10900,CA-2019-160108,2019-12-08,FUR-BO-10003450,405.86
LS-17200,CA-2019-160129,2019-11-23,OFF-FA-10002763,15.8
PJ-18835,CA-2019-160136,2019-11-03,OFF-PA-10002160,9.248
JS-16030,CA-2019-160220,2019-10-20,TEC-PH-10001300,125.7
PF-19225,CA-2019-160234,2019-06-26,TEC-PH-10004434,135.95
DR-12940,CA-2019-160241,2019-11-29,FUR-FU-10003806,242.176
BM-11575,CA-2019-160304,2019-01-02,FUR-BO-10004709,173.94
KL-16555,CA-2019-160395,2019-12-31,OFF-AR-10003759,3.64
AH-10585,CA-2019-160479,2019-09-15,OFF-AR-10002445,35.4
EH-14185,CA-2019-160486,2019-12-30,OFF-PA-10002421,72.224
DM-13015,CA-2019-160500,2019-05-05,OFF-BI-10003784,6.72
BP-11050,CA-2019-160535,2019-11-25,OFF-ST-10000689,563.4
SV-20815,CA-2019-160598,2019-08-26,OFF-PA-10002319,31.008
ME-17320,CA-2019-160717,2019-06-06,TEC-PH-10001459,3023.93
AR-10825,CA-2019-160745,2019-12-11,FUR-FU-10001935,14.8
TR-21325,CA-2019-160815,2019-09-05,TEC-PH-10003505,278.4
DK-12835,CA-2019-160941,2019-07-21,OFF-EN-10003001,419.9
GM-14440,CA-2019-161025,2019-12-03,OFF-ST-10001932,772.68
CS-12250,CA-2019-161095,2019-06-28,OFF-BI-10002764,7.752
PS-18970,CA-2019-161158,2019-05-09,OFF-AR-10000462,8
AB-10060,CA-2019-161207,2019-08-29,OFF-SU-10000381,27.93
MV-17485,CA-2019-161361,2019-03-26,OFF-PA-10001838,17.64
IM-15070,CA-2019-161389,2019-12-05,OFF-BI-10003656,407.976
TB-21175,CA-2019-161473,2019-04-01,OFF-LA-10001297,20.7
RD-19720,CA-2019-161543,2019-05-10,OFF-PA-10003971,11.96
BE-11410,CA-2019-161662,2019-02-07,OFF-PA-10003465,30.352
EM-14095,CA-2019-161669,2019-11-07,OFF-BI-10001294,37.44
JP-15460,CA-2019-161676,2019-07-18,OFF-SU-10004782,33.8
CS-11950,CA-2019-161746,2019-10-21,FUR-CH-10004626,242.136
CC-12100,CA-2019-161781,2019-09-29,OFF-AR-10000255,40.88
NB-18655,CA-2019-161816,2019-04-28,TEC-PH-10003012,369.576
JH-16180,CA-2019-161907,2019-04-05,TEC-PH-10000141,118.782
AC-10660,CA-2019-161928,2019-06-27,TEC-PH-10003484,201.584
JS-15880,CA-2019-162082,2019-03-14,FUR-BO-10004409,241.332
NP-18670,CA-2019-162110,2019-07-18,TEC-PH-10001924,55.992
GK-14620,CA-2019-162138,2019-04-23,OFF-BI-10004593,251.52
CR-12625,CA-2019-162159,2019-09-16,FUR-CH-10001146,121.78
NS-18640,CA-2019-162187,2019-12-11,OFF-ST-10001558,64.96
SR-20740,CA-2019-162222,2019-04-03,OFF-PA-10003893,10.272
ER-13855,CA-2019-162236,2019-11-04,OFF-ST-10003442,45.248
VB-21745,CA-2019-162313,2019-11-27,OFF-AP-10003842,167.292
BF-11170,CA-2019-162348,2019-11-10,FUR-FU-10003731,9.98
PF-19165,CA-2019-162355,2019-06-30,OFF-AR-10004344,35.97
MD-17350,CA-2019-162383,2019-09-05,OFF-BI-10002824,8.952
DP-13105,CA-2019-162390,2019-12-06,OFF-BI-10004318,968.744
NF-18475,CA-2019-162404,2019-07-23,OFF-BI-10000948,11.416
TB-21250,CA-2019-162614,2019-10-07,OFF-BI-10004001,27.264
MT-17815,CA-2019-162726,2019-12-27,OFF-PA-10001972,10.368
TT-21070,CA-2019-162733,2019-05-11,OFF-PA-10002751,5.98
AH-10030,CA-2019-162747,2019-03-20,FUR-FU-10003691,86.45
AS-10045,CA-2019-162901,2019-03-28,OFF-ST-10000649,31.4
DB-12970,CA-2019-162943,2019-07-24,FUR-CH-10001708,253.764
MH-17440,CA-2019-163048,2019-02-08,FUR-CH-10001270,241.5
DM-12955,CA-2019-163153,2019-03-21,FUR-TA-10004767,99.372
RF-19345,CA-2019-163167,2019-11-28,FUR-CH-10004477,182.67
XP-21865,CA-2019-163174,2019-08-26,FUR-FU-10000308,186.54
BM-11650,CA-2019-163202,2019-09-27,OFF-BI-10002764,2.907
AW-10930,CA-2019-163216,2019-10-07,OFF-LA-10000134,4.928
TP-21565,CA-2019-163328,2019-11-04,OFF-SU-10002301,17.584
CC-12430,CA-2019-163384,2019-11-10,OFF-BI-10004970,13.216
CB-12415,CA-2019-163398,2019-05-03,OFF-BI-10000014,2.182
AC-10450,CA-2019-163573,2019-11-24,OFF-BI-10004632,1219.96
JF-15295,CA-2019-163594,2019-04-12,OFF-PA-10000809,19.44
MP-18175,CA-2019-163636,2019-12-05,OFF-AR-10001547,3.536
AS-10285,CA-2019-163755,2019-11-04,FUR-FU-10003394,209.88
JS-16030,CA-2019-163776,2019-07-19,FUR-FU-10001185,185.58
DB-13270,CA-2019-163804,2019-12-02,OFF-ST-10000142,2079.4
JB-16000,CA-2019-163937,2019-01-10,FUR-FU-10000010,24.85
CJ-11875,CA-2019-163951,2019-12-30,OFF-AR-10004269,16.52
MG-17890,CA-2019-163972,2019-10-17,FUR-BO-10003894,120.666
JJ-15445,CA-2019-163986,2019-09-03,OFF-ST-10000918,54.5
CR-12730,CA-2019-164035,2019-06-12,OFF-PA-10002160,23.12
LA-16780,CA-2019-164091,2019-09-17,TEC-PH-10001944,437.85
NZ-18565,CA-2019-164154,2019-09-11,OFF-BI-10001658,22.428
CG-12040,CA-2019-164350,2019-09-10,OFF-AR-10000538,67.56
DW-13480,CA-2019-164399,2019-11-12,TEC-PH-10004908,203.976
JF-15490,CA-2019-164483,2019-01-30,OFF-BI-10000014,17.456
SU-20665,CA-2019-164490,2019-09-05,OFF-PA-10004971,9.248
DJ-13630,CA-2019-164511,2019-11-19,OFF-BI-10003305,14.352
RH-19555,CA-2019-164574,2019-07-29,OFF-ST-10003816,704.76
RD-19480,CA-2019-164637,2019-03-04,OFF-BI-10003876,128.4
GB-14530,CA-2019-164672,2019-05-08,FUR-FU-10001488,211.96
TB-21400,CA-2019-164735,2019-04-14,OFF-ST-10001558,81.2
MY-18295,CA-2019-164770,2019-12-02,FUR-BO-10003893,781.864
HF-14995,CA-2019-164784,2019-05-01,OFF-LA-10001569,3.984
CP-12340,CA-2019-164889,2019-06-03,FUR-TA-10001676,71.088
PS-19045,CA-2019-164896,2019-11-07,OFF-PA-10002246,12.9
EA-14035,CA-2019-164924,2019-07-10,TEC-MA-10000904,341.991
PB-19210,CA-2019-164938,2019-02-11,TEC-PH-10004897,69.93
BD-11725,CA-2019-165015,2019-02-25,OFF-EN-10003134,46.72
PM-19135,CA-2019-165148,2019-10-22,FUR-FU-10000732,31.4
JL-15235,CA-2019-165169,2019-06-05,OFF-ST-10001496,360.38
RW-19630,CA-2019-165218,2019-03-05,OFF-EN-10000056,149.352
JB-15400,CA-2019-165316,2019-07-23,OFF-AR-10002956,35.216
WB-21850,CA-2019-165330,2019-12-11,OFF-BI-10004593,209.6
HJ-14875,CA-2019-165470,2019-11-25,OFF-PA-10004675,5.08
HK-14890,CA-2019-165484,2019-10-23,FUR-FU-10001196,16.156
CR-12580,CA-2019-165561,2019-11-24,OFF-SU-10004782,25.35
MN-17935,CA-2019-165673,2019-05-15,OFF-PA-10000697,15.232
DW-13585,CA-2019-165820,2019-09-26,OFF-PA-10004735,12.96
MF-17665,CA-2019-165827,2019-11-04,FUR-FU-10001889,50.496
EN-13780,CA-2019-165848,2019-06-04,OFF-PA-10000349,14.94
BD-11770,CA-2019-165918,2019-09-10,OFF-LA-10003720,7.38
BG-11740,CA-2019-165995,2019-08-30,FUR-FU-10000672,47.04
CY-12745,CA-2019-166163,2019-08-15,TEC-PH-10004896,71.976
TC-21535,CA-2019-166226,2019-11-18,TEC-PH-10003357,61.192
DH-13075,CA-2019-166240,2019-06-24,OFF-AP-10002082,8.712
SS-20590,CA-2019-166275,2019-10-24,TEC-AC-10001838,199.99
PK-19075,CA-2019-166282,2019-04-16,TEC-AC-10004209,35.168
JF-15565,CA-2019-166373,2019-10-21,TEC-AC-10002323,106.08
EB-13750,CA-2019-166380,2019-05-30,OFF-EN-10002600,26.55
TG-21310,CA-2019-166429,2019-09-02,TEC-CO-10002095,999.98
LH-17020,CA-2019-166443,2019-11-04,FUR-FU-10004020,38.29
AH-10210,CA-2019-166485,2019-02-20,OFF-PA-10004996,16.496
DP-13000,CA-2019-166618,2019-11-14,TEC-PH-10003356,13.98
JM-15580,CA-2019-166625,2019-04-14,OFF-BI-10002414,25.06
NP-18685,CA-2019-166653,2019-09-22,OFF-EN-10003055,63.968
RB-19360,CA-2019-166674,2019-04-01,OFF-AR-10000588,59.52
HJ-14875,CA-2019-166772,2019-09-20,FUR-BO-10002853,163.88
BE-11335,CA-2019-166912,2019-01-15,OFF-PA-10001033,81.98
EH-14185,CA-2019-167115,2019-04-04,OFF-BI-10004600,588.784
BD-11320,CA-2019-167241,2019-08-15,FUR-FU-10004071,312.03
JF-15295,CA-2019-167290,2019-10-30,OFF-AR-10004078,11.68
JM-15580,CA-2019-167416,2019-05-12,OFF-EN-10001141,54.9
SA-20830,CA-2019-167507,2019-12-22,OFF-BI-10003694,31.32
JM-15250,CA-2019-167556,2019-03-29,OFF-PA-10000466,13.48
LC-16870,CA-2019-167584,2019-08-12,OFF-PA-10000029,6.48
RB-19570,CA-2019-167605,2019-04-28,FUR-FU-10001602,30.344
ZD-21925,CA-2019-167682,2019-04-03,FUR-FU-10003799,71.12
CC-12670,CA-2019-167759,2019-03-03,TEC-PH-10003171,134.85
RP-19270,CA-2019-167983,2019-08-21,OFF-BI-10003727,33.44
DF-13135,CA-2019-168032,2019-01-30,TEC-PH-10004241,1439.97
JD-15895,CA-2019-168046,2019-01-25,OFF-BI-10003676,43.12
CA-12055,CA-2019-168081,2019-04-24,TEC-AC-10003174,258.696
RH-19510,CA-2019-168354,2019-09-19,OFF-ST-10001490,1606.23
KB-16600,CA-2019-168361,2019-06-21,OFF-BI-10003727,0.836
SC-20800,CA-2019-168536,2019-12-20,TEC-AC-10002323,66.3
DK-13225,CA-2019-168543,2019-07-03,OFF-AP-10000938,706.86
FH-14275,CA-2019-168557,2019-09-19,OFF-BI-10002309,8.928
RL-19615,CA-2019-168753,2019-05-29,TEC-PH-10000984,979.95
RP-19855,CA-2019-168774,2019-09-04,OFF-ST-10001490,535.41
ML-17395,CA-2019-168830,2019-11-07,TEC-AC-10003911,479.97
NM-18520,CA-2019-168844,2019-05-31,OFF-BI-10002609,7.152
AP-10915,CA-2019-168893,2019-11-03,OFF-FA-10002280,20
AG-10495,CA-2019-168921,2019-10-20,OFF-BI-10004209,19.296
EA-14035,CA-2019-168956,2019-02-16,OFF-AP-10004233,92.064
CM-12655,CA-2019-169026,2019-08-08,OFF-FA-10001883,23.34
ZC-21910,CA-2019-169103,2019-03-08,TEC-PH-10001530,1363.96
SS-20590,CA-2019-169166,2019-05-09,TEC-AC-10000991,93.98
LH-16900,CA-2019-169194,2019-06-20,TEC-AC-10002167,45
RE-19450,CA-2019-169215,2019-07-14,OFF-FA-10000936,29.61
GW-14605,CA-2019-169334,2019-10-21,OFF-ST-10004950,111.672
RH-19510,CA-2019-169663,2019-03-10,TEC-AC-10003038,26.85
JE-15715,CA-2019-169670,2019-12-25,FUR-CH-10002331,2563.06
NS-18640,CA-2019-169824,2019-12-12,FUR-FU-10004864,60.35
BB-11545,CA-2019-169838,2019-11-25,FUR-TA-10001095,1568.61
MS-17530,CA-2019-169887,2019-10-22,OFF-PA-10003001,6.68
MZ-17515,CA-2019-169922,2019-06-11,OFF-BI-10003784,1.344
BN-11515,CA-2019-169943,2019-05-19,OFF-AP-10001563,242.9
SN-20710,CA-2019-169957,2019-09-26,OFF-AP-10000576,236.88
IL-15100,CA-2019-169971,2019-09-04,OFF-AR-10002804,3.912
ZC-21910,CA-2020-100013,2020-11-06,OFF-EN-10001219,15.28
MD-17860,CA-2020-100055,2020-05-28,FUR-FU-10001473,27.46
MN-17935,CA-2020-100097,2020-11-26,TEC-PH-10002310,979.95
SV-20365,CA-2020-100111,2020-09-20,FUR-CH-10003846,272.646
CB-12025,CA-2020-100160,2020-09-07,OFF-LA-10002475,29.24
LS-16945,CA-2020-100223,2020-07-05,FUR-FU-10003601,332.028
AA-10375,CA-2020-100230,2020-12-11,OFF-BI-10002498,14.952
SV-20815,CA-2020-100237,2020-10-15,OFF-AR-10001761,11.68
AS-10630,CA-2020-100314,2020-09-29,OFF-LA-10001569,7.968
NF-18595,CA-2020-100335,2020-09-07,OFF-PA-10001685,73.008
SP-20920,CA-2020-100356,2020-10-21,OFF-AP-10002191,23.992
NH-18610,CA-2020-100384,2020-06-24,OFF-AR-10002135,385.6
SR-20425,CA-2020-100412,2020-12-22,FUR-CH-10002647,141.96
DC-12850,CA-2020-100426,2020-06-04,OFF-PA-10002870,12.48
SJ-20125,CA-2020-100433,2020-08-11,OFF-PA-10003441,25.92
CM-12115,CA-2020-100524,2020-03-31,FUR-FU-10004018,29.78
MK-17905,CA-2020-100580,2020-08-13,OFF-BI-10000069,36.024
JK-15370,CA-2020-100601,2020-11-16,OFF-ST-10002486,48.86
SJ-20215,CA-2020-100615,2020-04-20,FUR-CH-10002602,317.058
DK-13090,CA-2020-100622,2020-11-03,TEC-CO-10003236,959.984
DO-13435,CA-2020-100636,2020-06-26,OFF-ST-10004123,272.94
DK-13225,CA-2020-100650,2020-06-29,OFF-ST-10001780,1295.78
RB-19795,CA-2020-100748,2020-05-13,OFF-LA-10000240,58.48
JK-16120,CA-2020-100783,2020-09-04,OFF-AR-10000380,30.384
CC-12475,CA-2020-100811,2020-11-21,OFF-PA-10001204,8.448
KD-16495,CA-2020-100825,2020-09-09,OFF-ST-10003123,99.87
CK-12595,CA-2020-100902,2020-11-17,OFF-PA-10002558,268.24
NC-18625,CA-2020-100951,2020-06-09,OFF-ST-10001496,720.76
RW-19540,CA-2020-101014,2020-08-29,FUR-FU-10003374,148.02
AB-10105,CA-2020-101042,2020-11-19,FUR-FU-10004665,821.88
AS-10240,CA-2020-101049,2020-06-21,FUR-FU-10004415,17.92
DB-13660,CA-2020-101077,2020-03-25,OFF-PA-10004239,6.848
KB-16405,CA-2020-101182,2020-09-04,OFF-PA-10001800,12.96
DW-13540,CA-2020-101210,2020-08-25,OFF-AR-10003560,9.728
LW-16990,CA-2020-101245,2020-11-27,OFF-PA-10003129,244.55
ST-20530,CA-2020-101273,2020-08-27,OFF-AP-10000804,14.336
FG-14260,CA-2020-101308,2020-10-02,OFF-FA-10002780,8.94
JG-15310,CA-2020-101322,2020-12-28,FUR-CH-10003968,340.704
TR-21325,CA-2020-101434,2020-06-20,TEC-AC-10002402,239.97
AG-10675,CA-2020-101483,2020-07-29,OFF-AP-10002082,34.848
