Sales,Discount,Profit,Order_ID,Product_ID
435.84,0,130.7520,CA-2020-112431,TEC-AC-10001465
5.88,0,1.5876,CA-2020-112431,OFF-AR-10000940
211.168,0.2,18.4772,CA-2019-151092,TEC-PH-10001700
6.28,0,2.6376,CA-2017-104178,FUR-FU-10000771
95.1,0,30.4320,CA-2017-104178,TEC-AC-10002399
25.92,0,12.4416,CA-2017-104178,OFF-PA-10004983
48.84,0,13.1868,CA-2017-104178,OFF-ST-10004258
25.9,0,12.6910,CA-2018-115924,OFF-BI-10004040
42.68,0,19.6328,CA-2020-161046,OFF-EN-10003862
299.97,0,125.9874,CA-2020-161046,TEC-AC-10004571
262.24,0,78.6720,CA-2020-161046,OFF-AP-10000891
234.36,0,112.4928,CA-2020-161046,OFF-BI-10002026
20.736,0.2,7.2576,US-2020-141698,OFF-PA-10001826
10.5,0,2.9400,US-2017-105151,OFF-AR-10001231
23.968,0.2,7.7896,CA-2017-155796,FUR-FU-10000409
521.96,0.5,-250.5408,CA-2017-155796,FUR-BO-10002545
676.55,0,6.7655,CA-2019-127138,OFF-ST-10002756
154.9,0,40.2740,CA-2019-127138,OFF-AP-10003842
30.56,0,14.9744,CA-2019-127138,OFF-EN-10004459
770.352,0.2,77.0352,CA-2019-127138,FUR-CH-10003746
21.12,0,6.5472,CA-2020-150602,FUR-FU-10003142
575.928,0.2,57.5928,CA-2017-140732,TEC-PH-10001425
7.78,0,2.0228,CA-2017-140732,OFF-AP-10001626
123.92,0,55.7640,CA-2017-140732,OFF-PA-10003625
17.22,0,5.1660,CA-2020-119011,OFF-SU-10004768
226.56,0,63.4368,CA-2020-119011,OFF-ST-10000777
107.88,0.2,10.7880,CA-2020-119011,TEC-PH-10003171
81.98,0,40.1702,CA-2019-166912,OFF-PA-10001033
104.85,0,50.3280,CA-2017-141726,OFF-PA-10000418
8.704,0.2,3.1552,CA-2017-141726,OFF-BI-10001982
19.92,0,9.7608,CA-2017-141726,OFF-PA-10002230
43.02,0,15.4872,CA-2017-141726,FUR-FU-10003577
240.784,0.2,30.0980,CA-2020-115105,FUR-BO-10001811
414.96,0,124.4880,CA-2018-143980,OFF-AP-10003779
387.72,0.2,-67.8510,CA-2019-135636,OFF-ST-10000676
360.38,0,93.6988,CA-2020-102155,OFF-ST-10001496
13.56,0,6.2376,CA-2020-102155,OFF-PA-10003673
552,0.2,34.5000,CA-2020-116953,TEC-PH-10004614
429.9,0,111.7740,CA-2017-117765,FUR-TA-10001039
32.06,0,15.3888,CA-2017-117765,OFF-BI-10000474
161.96,0,45.3488,CA-2017-117765,FUR-CH-10004698
19.86,0,5.7594,CA-2017-117765,OFF-ST-10003327
12.96,0,6.3504,CA-2019-114895,OFF-PA-10000232
20.544,0.2,6.4200,CA-2020-112984,OFF-PA-10003657
185.58,0,76.0878,CA-2019-163776,FUR-FU-10001185
77.56,0,35.6776,CA-2019-163776,OFF-BI-10003007
87.92,0,0.8792,CA-2019-163776,OFF-ST-10002485
245.94,0,120.5106,CA-2019-163776,OFF-PA-10001033
8.6,0,4.0420,CA-2019-163776,OFF-BI-10000404
504.9,0,126.2250,CA-2019-163776,FUR-BO-10003546
2357.49,0.2,884.0580,US-2020-163300,OFF-BI-10004390
369.544,0.2,32.3351,US-2020-163300,TEC-PH-10001700
184.752,0.2,-20.7846,US-2020-163300,FUR-CH-10003396
64.96,0.2,-4.0600,CA-2019-162187,OFF-ST-10001558
13.52,0.2,1.6900,CA-2019-162187,OFF-SU-10004782
458.43,0.3,-137.5290,CA-2019-162187,FUR-CH-10003298
387.136,0.2,24.1960,CA-2019-162187,OFF-AP-10000576
328.59,0.4,-147.8655,CA-2019-162187,FUR-TA-10003008
338.352,0.2,4.2294,US-2017-112991,FUR-CH-10001708
25.92,0,12.4416,US-2017-112991,OFF-PA-10000019
91.36,0,42.0256,US-2017-112991,OFF-PA-10002222
87.96,0.2,7.6965,CA-2017-124079,FUR-FU-10002553
5.214,0.7,-4.1712,CA-2017-124079,OFF-BI-10002103
12.294,0.7,-8.6058,US-2020-146878,OFF-BI-10002794
19.76,0,8.2992,CA-2020-107244,FUR-FU-10002597
109.764,0.1,8.5372,CA-2018-100657,FUR-CH-10003535
128.85,0,3.8655,CA-2020-129581,TEC-PH-10001527
127.95,0,21.7515,CA-2020-129028,FUR-FU-10004006
68.52,0,31.5192,CA-2018-135580,OFF-PA-10000595
74.94,0,14.2386,CA-2018-135580,OFF-ST-10000798
2548.56,0.2,286.7130,CA-2018-135580,TEC-MA-10004002
271.44,0,122.1480,CA-2018-135580,OFF-EN-10003296
287.88,0.2,35.9850,CA-2018-135580,TEC-PH-10004345
14.9,0,7.1520,CA-2019-159016,OFF-PA-10004405
4158.91,0.2,363.9048,CA-2019-159016,TEC-PH-10002885
91.96,0,15.6332,CA-2017-102652,FUR-FU-10000747
33.11,0,12.9129,CA-2017-102652,FUR-FU-10001918
19.44,0,9.3312,CA-2017-102652,OFF-PA-10003309
55.48,0,26.6304,CA-2017-102652,OFF-PA-10001977
91.92,0.2,11.4900,CA-2017-152422,OFF-AP-10002892
17.34,0,4.6818,US-2019-156692,OFF-AP-10002222
71.98,0,15.1158,US-2019-156692,TEC-AC-10000158
7.08,0.2,2.4780,CA-2017-130869,OFF-EN-10002600
69.98,0,4.8986,US-2020-128832,TEC-AC-10004855
646.272,0.2,64.6272,CA-2020-139717,OFF-AP-10000938
10.368,0.2,3.7584,CA-2020-139717,OFF-PA-10002195
8.4,0,0.3360,CA-2020-136007,OFF-FA-10002701
71.96,0.2,25.1860,CA-2020-136007,TEC-PH-10003589
18.48,0.2,6.0060,CA-2019-157364,OFF-AR-10003752
9.84,0,2.8536,US-2019-112970,OFF-AR-10003829
239.24,0.2,23.9240,US-2020-152492,FUR-CH-10000155
21.12,0,6.5472,CA-2019-101168,FUR-FU-10003142
54.9,0,15.3720,CA-2020-104010,OFF-SU-10001218
15.24,0,5.1816,CA-2018-130253,FUR-FU-10002963
19.568,0.8,-52.8336,US-2018-155369,OFF-AP-10002578
310.392,0.8,-512.1468,US-2018-155369,OFF-BI-10003925
42.6,0,16.6140,CA-2019-131205,FUR-FU-10003347
113.94,0,54.6912,CA-2019-131205,OFF-BI-10000315
129.92,0,5.1968,CA-2019-131205,OFF-ST-10002583
5.28,0,2.5344,CA-2019-131205,OFF-AR-10003469
859.2,0.2,75.1800,CA-2020-122364,TEC-PH-10001817
506.28,0.2,177.1980,CA-2020-122364,TEC-MA-10001031
14.368,0.2,3.9512,CA-2019-117912,FUR-FU-10002088
314.352,0.2,-35.3646,CA-2020-145702,FUR-CH-10001482
27.888,0.2,10.1094,CA-2020-145702,OFF-PA-10001526
238.152,0.2,89.3070,CA-2018-113215,FUR-FU-10002937
692.94,0,173.2350,CA-2019-154662,FUR-TA-10001771
16.146,0.7,-12.9168,CA-2018-105571,OFF-BI-10003305
1345.48,0.7,-1031.5385,CA-2018-105571,OFF-BI-10001359
173.488,0.2,54.2150,CA-2019-152765,OFF-PA-10000483
57.75,0,16.1700,CA-2018-153878,OFF-AR-10000658
272.4,0,76.2720,CA-2018-153878,OFF-AP-10001205
11.952,0.2,4.0338,CA-2019-124016,OFF-PA-10002586
28,0.2,7.7000,CA-2019-124016,FUR-FU-10004963
12.201,0.7,-9.7608,CA-2019-124016,OFF-BI-10002071
2.068,0.8,-3.4122,CA-2019-113551,OFF-BI-10001617
83.84,0.2,30.3920,CA-2019-113551,OFF-PA-10004665
11.36,0,5.3392,CA-2017-107524,OFF-EN-10001990
36.4,0,17.4720,CA-2017-107524,OFF-PA-10000587
27.968,0.2,6.9920,CA-2017-138072,TEC-AC-10004859
142.04,0,38.3508,CA-2018-134201,OFF-ST-10001476
14.67,0,6.0147,CA-2018-134201,OFF-AR-10002804
1199.96,0.2,224.9925,CA-2018-111780,TEC-CO-10004202
12.6,0,6.1740,CA-2018-111780,OFF-PA-10001307
17.94,0,8.0730,CA-2018-111780,OFF-PA-10001667
23.904,0.2,7.7688,CA-2018-119942,OFF-LA-10001569
88.96,0.2,10.0080,CA-2018-151547,OFF-SU-10000898
518.272,0.2,-97.1760,CA-2020-166695,FUR-CH-10000225
6.98,0,3.3504,CA-2020-166695,FUR-FU-10002191
343.2,0.2,38.6100,CA-2020-166695,TEC-MA-10003176
17.544,0.2,5.9211,CA-2020-167542,OFF-LA-10004093
152.688,0.2,-26.7204,CA-2018-120901,OFF-ST-10000025
3.488,0.2,0.5668,CA-2018-120901,OFF-FA-10001561
5.888,0.2,-1.3248,CA-2018-120901,OFF-SU-10001225
153.552,0.2,51.8238,CA-2020-121398,OFF-BI-10001718
270.62,0,2.7062,CA-2020-121398,OFF-ST-10002756
468.9,0,206.3160,CA-2019-151561,TEC-AC-10001432
72.48,0,30.4416,CA-2019-151561,TEC-AC-10003399
10.95,0,3.2850,CA-2019-151561,OFF-SU-10001574
191.82,0,61.3824,CA-2019-151561,FUR-FU-10004864
151.056,0.2,7.5528,CA-2020-154676,OFF-ST-10001172
25.16,0.6,-11.3220,US-2017-165589,FUR-FU-10002396
6.216,0.8,-9.6348,US-2019-132577,OFF-BI-10004040
23.616,0.2,2.6568,US-2019-132577,OFF-AR-10003481
24.032,0.2,-0.6008,US-2019-132577,TEC-AC-10000387
2.088,0.2,0.6786,US-2019-132577,OFF-LA-10000262
4.488,0.8,-6.7320,US-2019-132577,OFF-BI-10003196
29.22,0,12.8568,CA-2018-114048,FUR-FU-10004351
6.48,0,3.1104,CA-2018-137281,OFF-PA-10001870
1.188,0.7,-0.9900,US-2020-162068,OFF-BI-10002813
272.646,0.1,18.1764,CA-2020-100111,FUR-CH-10003846
212.8,0,95.7600,CA-2020-100111,TEC-AC-10002647
38.52,0,18.1044,CA-2020-100111,OFF-PA-10000807
72.64,0,21.7920,CA-2020-100111,TEC-AC-10001465
45.4,0,12.7120,CA-2020-100111,OFF-ST-10000615
13.76,0,6.3296,CA-2020-100111,OFF-PA-10002713
80.991,0.1,8.0991,CA-2020-100111,FUR-CH-10003061
11.784,0.2,3.9771,CA-2020-100111,OFF-BI-10000343
4.36,0,1.7876,CA-2020-100111,OFF-FA-10000304
2888.13,0.1,609.7157,CA-2020-100111,FUR-CH-10004086
1299.66,0,350.9082,CA-2020-100111,TEC-PH-10002885
2254.41,0.1,375.7350,CA-2020-100111,FUR-CH-10001215
104.85,0,28.3095,CA-2020-100111,TEC-PH-10000215
59.97,0,20.3898,CA-2020-100111,TEC-AC-10001998
314.532,0.4,-83.8752,US-2020-132381,FUR-TA-10002356
13.632,0.2,3.5784,CA-2018-147011,OFF-AR-10002399
19.432,0.8,-49.5516,CA-2017-120852,OFF-AP-10001563
65.44,0.2,-8.1800,CA-2017-120852,TEC-AC-10004510
6,0.2,2.1000,CA-2019-150007,OFF-LA-10001982
1.908,0.8,-3.2436,CA-2019-150007,OFF-BI-10004141
1474.8,0.3,-21.0686,CA-2019-124590,FUR-CH-10004495
110.096,0.2,33.0288,CA-2019-124590,OFF-AP-10002311
16.752,0.2,5.4444,CA-2019-124590,OFF-FA-10000585
1537.07,0.3,0.0000,CA-2019-124590,FUR-CH-10000454
449.372,0.3,-12.8392,CA-2019-124590,FUR-CH-10003746
41.904,0.2,14.1426,CA-2019-133802,OFF-BI-10003291
2279.96,0,592.7896,US-2019-113677,TEC-PH-10002114
14.94,0,6.8724,US-2019-113677,OFF-LA-10001569
191.976,0.2,19.1976,CA-2020-143378,TEC-PH-10001425
23.832,0.2,6.5538,CA-2020-143378,OFF-AR-10001915
409.216,0.2,61.3824,CA-2020-143378,FUR-FU-10004864
72.588,0.7,-128.2388,CA-2020-143378,FUR-BO-10001972
61.568,0.2,4.6176,CA-2020-152660,OFF-ST-10000532
20.96,0.2,6.8120,CA-2018-142139,OFF-PA-10003883
44.75,0,8.5025,CA-2020-145772,TEC-AC-10003038
11.96,0,5.3820,CA-2020-145772,OFF-PA-10001593
3.912,0.2,1.2714,CA-2020-145772,OFF-BI-10002049
327.996,0.1,54.6660,CA-2019-124100,FUR-CH-10003817
49.408,0.2,18.5280,US-2017-158400,OFF-BI-10002353
53.25,0,20.7675,CA-2020-162033,TEC-AC-10003116
3.76,0,1.3160,CA-2020-162033,OFF-FA-10003021
767.214,0.1,161.9674,CA-2017-163447,FUR-CH-10004477
163.96,0.2,59.4355,CA-2020-145737,OFF-PA-10001033
161.28,0.2,12.0960,CA-2019-148096,FUR-TA-10004152
192.8,0,55.9120,CA-2019-146766,OFF-AR-10002135
27.696,0.2,3.4620,CA-2018-105613,TEC-AC-10000521
73.164,0.8,-186.5682,CA-2018-105613,OFF-AP-10000026
32.064,0.2,11.2224,US-2019-142251,OFF-PA-10002986
205.666,0.15,-12.0980,CA-2017-131247,FUR-BO-10001337
115.44,0,30.0144,US-2018-113593,OFF-ST-10000532
274.8,0,134.6520,CA-2020-121083,OFF-PA-10001497
195.64,0,3.9128,CA-2020-121083,OFF-ST-10002554
257.98,0,74.8142,CA-2020-121083,TEC-PH-10001336
119.04,0,48.8064,CA-2020-121083,OFF-AR-10002987
20.07,0,9.2322,CA-2020-151190,OFF-PA-10000575
11.76,0,3.1752,CA-2017-133543,OFF-AR-10003394
11.76,0,3.1752,CA-2020-105130,OFF-AR-10003394
40.736,0.2,14.7668,CA-2020-105130,OFF-BI-10001191
201.584,0.2,12.5990,CA-2019-161928,TEC-PH-10003484
340.704,0.2,-34.0704,CA-2020-101322,FUR-CH-10003968
354.9,0,88.7250,US-2019-106600,FUR-BO-10001608
1198.33,0.15,70.4900,CA-2017-111871,FUR-BO-10004218
87.92,0,0.8792,CA-2020-139437,OFF-ST-10002485
51.968,0.2,10.3936,CA-2020-151484,FUR-FU-10001876
51.336,0.2,5.7753,CA-2020-151484,OFF-ST-10002370
332.704,0.2,33.2704,CA-2020-151484,OFF-ST-10000142
42.408,0.2,9.5418,CA-2020-151484,FUR-FU-10004671
81.54,0,38.3238,CA-2019-104150,OFF-EN-10002504
167.28,0,23.4192,CA-2019-104150,TEC-AC-10004803
772.68,0,108.1752,CA-2019-161025,OFF-ST-10001932
323.976,0.2,28.3479,CA-2017-103989,TEC-PH-10004667
11.808,0.2,3.9852,CA-2017-103989,OFF-LA-10000443
26.16,0.2,1.9620,CA-2017-103989,OFF-ST-10000918
33.57,0.7,-25.7370,CA-2017-103989,OFF-BI-10001196
4.992,0.2,1.3728,CA-2017-103989,FUR-FU-10003981
20.016,0.2,5.5044,CA-2017-103989,FUR-FU-10002508
170.24,0.2,53.2000,CA-2017-103989,TEC-AC-10002647
117.456,0.2,44.0460,CA-2018-142433,OFF-PA-10002377
22.96,0,11.2504,CA-2018-132815,OFF-PA-10004530
13.36,0,6.4128,CA-2017-101266,OFF-PA-10002986
34.248,0.2,11.5587,CA-2019-141523,OFF-BI-10000948
3.52,0,1.0208,CA-2019-141523,OFF-AR-10001545
26.7,0,12.5490,US-2017-106299,OFF-BI-10001758
21.2,0,9.1160,US-2017-106299,TEC-AC-10003237
838.38,0,226.3626,US-2017-106299,OFF-ST-10002011
1690.04,0,422.5100,CA-2018-158421,FUR-CH-10000309
85.96,0,24.0688,CA-2018-158421,OFF-ST-10002444
121.96,0,57.3212,CA-2018-158421,OFF-EN-10001453
23.92,0,11.7208,CA-2018-158421,OFF-PA-10001801
63.96,0,6.3960,CA-2018-158421,OFF-ST-10000563
629.95,0,176.3860,CA-2018-158421,TEC-PH-10000369
113.73,0,32.9817,CA-2018-158421,TEC-PH-10002538
14.6,0,6.8620,CA-2018-158421,OFF-BI-10000050
887.84,0,17.7568,CA-2018-158421,OFF-ST-10004186
403.92,0.2,25.2450,CA-2019-143609,FUR-CH-10004218
106.8,0.2,10.6800,CA-2018-138331,OFF-AR-10002952
70.95,0,20.5755,CA-2018-138954,OFF-ST-10003058
34.944,0.2,11.7936,CA-2018-138954,OFF-BI-10003963
119.04,0,35.7120,CA-2018-138954,OFF-AR-10001955
383.84,0.2,47.9800,CA-2020-157903,TEC-PH-10004345
799.56,0,207.8856,CA-2019-157259,FUR-FU-10003192
31.44,0,8.4888,CA-2020-107986,OFF-ST-10001325
25.92,0.2,9.0720,CA-2020-104927,OFF-PA-10000019
6.33,0.8,-9.8115,CA-2020-104927,OFF-BI-10003429
75.88,0.2,26.5580,CA-2020-104927,OFF-PA-10000176
329.988,0.4,-76.9972,CA-2020-113453,TEC-PH-10004165
71.376,0.2,-4.4610,CA-2020-113453,OFF-ST-10000352
63.77,0,28.6965,CA-2018-149909,OFF-PA-10000726
50.97,0,13.2522,CA-2018-149909,TEC-PH-10001536
96.08,0,46.1184,CA-2018-149909,OFF-PA-10001790
1439.97,0.2,485.9892,CA-2018-146675,TEC-CO-10001766
43.56,0.2,-4.9005,CA-2018-146675,TEC-AC-10004396
563.92,0.2,7.0490,CA-2019-118332,FUR-CH-10001708
235.152,0.4,-47.0304,CA-2019-133669,TEC-PH-10001305
7.712,0.2,1.7352,CA-2020-145660,FUR-FU-10002885
51.016,0.2,15.9425,CA-2019-133697,OFF-PA-10000726
25.248,0.2,7.8900,CA-2019-133697,OFF-FA-10003112
56.686,0.3,-14.5764,CA-2019-133697,FUR-CH-10002372
51.168,0.2,-6.3960,CA-2020-148138,OFF-ST-10000563
2793.53,0.2,942.8157,CA-2020-119809,OFF-BI-10003925
1000.02,0,290.0058,CA-2020-119809,OFF-ST-10003306
65.94,0,22.4196,CA-2020-119809,FUR-FU-10001475
18.24,0,9.1200,CA-2020-149944,OFF-FA-10003495
76.12,0,22.0748,CA-2020-149944,OFF-AP-10004708
7.64,0,3.7436,CA-2017-128538,OFF-EN-10001219
68.16,0,27.9456,CA-2018-161711,FUR-FU-10000087
62.24,0,29.2528,CA-2018-161711,OFF-EN-10001539
29.97,0,0.2997,US-2018-129553,TEC-PH-10004897
125.7,0,35.1960,CA-2019-160220,TEC-PH-10001300
191.98,0,51.8346,CA-2019-160220,TEC-PH-10001557
20.86,0,1.4602,CA-2019-160220,OFF-ST-10000617
56.7,0,26.0820,US-2020-157224,OFF-LA-10000121
72.704,0.2,19.0848,CA-2020-140627,FUR-FU-10000087
12.264,0.2,1.0731,CA-2020-140627,OFF-AR-10000422
218.352,0.2,-54.5880,CA-2020-140627,OFF-ST-10004123
66.294,0.7,-103.8606,CA-2018-133445,FUR-BO-10003660
291.168,0.2,-14.5584,CA-2018-133445,FUR-CH-10000422
88.776,0.2,7.7679,CA-2017-148782,TEC-PH-10002923
110.376,0.4,-20.2356,CA-2019-148208,TEC-PH-10004093
55.176,0.2,15.8631,CA-2019-148208,TEC-AC-10000171
30.32,0,11.8248,CA-2020-127656,OFF-AR-10001166
177.568,0.2,8.8784,US-2020-142188,FUR-CH-10003199
19.44,0,9.3312,US-2020-142188,OFF-PA-10002005
71.28,0,34.2144,US-2020-142188,OFF-PA-10004101
1471.96,0.2,459.9875,US-2020-142188,OFF-BI-10004600
79.96,0.2,-17.9910,US-2020-142188,TEC-PH-10000127
57.576,0.2,21.5910,CA-2019-144400,OFF-EN-10004386
26.336,0.2,9.2176,US-2019-155180,OFF-BI-10004506
166.5,0,21.6450,CA-2018-134075,FUR-FU-10004597
360.38,0,93.6988,CA-2018-134075,OFF-ST-10001496
11.744,0.2,3.8168,US-2019-131912,OFF-BI-10004236
247.44,0,101.4504,CA-2020-141572,FUR-FU-10001185
18.24,0.7,-14.5920,CA-2017-134621,OFF-BI-10000977
25.35,0,7.6050,CA-2019-165561,OFF-SU-10004782
119.04,0,30.9504,CA-2018-112305,OFF-AR-10002067
22.14,0,6.4206,CA-2018-112305,FUR-FU-10002364
13.98,0,6.0114,CA-2018-112305,TEC-AC-10002018
43.41,0,19.9686,CA-2020-121580,OFF-BI-10000632
6.24,0,2.6208,CA-2020-121580,FUR-FU-10003981
465.16,0,120.9416,CA-2020-121580,OFF-AP-10001564
7.98,0,3.9900,CA-2020-121580,OFF-PA-10004082
2.394,0.8,-6.3441,CA-2017-101147,OFF-AP-10004249
58.32,0,27.9936,CA-2017-165806,OFF-PA-10003441
200.97,0,50.2425,CA-2017-165806,TEC-PH-10004922
21.36,0,8.1168,CA-2018-151624,FUR-FU-10001731
9.856,0.2,3.4496,CA-2020-139444,OFF-LA-10000134
3.444,0.7,-2.5256,CA-2018-133977,OFF-BI-10003166
384.592,0.2,-81.7258,CA-2020-141425,OFF-SU-10000646
22.92,0,11.2308,CA-2018-133536,OFF-EN-10004459
11.36,0,5.5664,CA-2018-150441,OFF-BI-10003529
14.592,0.2,4.9248,CA-2018-162607,OFF-BI-10002949
41.4,0,19.8720,CA-2020-103506,OFF-LA-10001158
442.372,0.8,-729.9138,CA-2019-132479,OFF-BI-10004584
34.5,0,15.5250,CA-2020-160724,OFF-BI-10004965
28.85,0,14.4250,US-2019-115952,OFF-BI-10004654
3.488,0.2,1.1772,CA-2017-146731,OFF-PA-10000141
143.856,0.2,48.5514,CA-2017-146731,OFF-PA-10001019
311.98,0,93.5940,CA-2018-115392,TEC-PH-10002496
22.45,0,10.3270,CA-2018-115392,OFF-BI-10000829
39.992,0.2,-7.9984,CA-2020-102379,TEC-PH-10001448
1159.06,0.2,43.4646,CA-2020-102379,FUR-CH-10004983
179.9,0,44.9750,CA-2020-102379,OFF-AR-10004022
116.312,0.2,23.2624,CA-2020-149706,TEC-AC-10001284
12.42,0,4.4712,US-2019-139087,FUR-FU-10001847
428.4,0,89.9640,US-2019-139087,TEC-AC-10004595
24.75,0,10.8900,US-2019-139087,FUR-FU-10004164
87.71,0,41.2237,US-2019-139087,OFF-LA-10001074
69.52,0,17.3800,US-2019-139087,OFF-ST-10000604
20.784,0.2,-4.6764,US-2019-139087,TEC-PH-10000148
12.816,0.2,4.1652,US-2019-139087,OFF-BI-10000042
5.904,0.2,1.9926,CA-2020-152226,OFF-LA-10000443
63.824,0.2,9.5736,CA-2018-116484,FUR-FU-10002874
141.552,0.2,-26.5410,CA-2018-116484,OFF-ST-10003994
304.9,0,143.3030,CA-2019-100944,OFF-EN-10001453
563.24,0.2,56.3240,CA-2019-100944,FUR-CH-10000988
661.176,0.4,-231.4116,CA-2019-125080,FUR-TA-10003238
239.976,0.2,17.9982,CA-2019-121020,TEC-PH-10001061
502.488,0.2,-87.9354,CA-2017-100090,FUR-TA-10003715
196.704,0.2,68.8464,CA-2017-100090,OFF-BI-10001597
915.136,0.2,102.9528,US-2018-139675,FUR-CH-10004063
327.76,0,91.7728,US-2018-139675,FUR-FU-10001979
701.96,0,168.4704,CA-2020-143756,FUR-CH-10001854
88.776,0.2,7.7679,CA-2018-151253,TEC-PH-10002923
64.14,0,16.6764,CA-2018-151253,OFF-AR-10004691
33.552,0.2,12.5820,CA-2017-141152,OFF-BI-10002931
1737.18,0,503.7822,CA-2017-141313,OFF-AP-10002651
704.25,0,84.5100,CA-2017-141313,OFF-ST-10000689
141.76,0,66.6272,CA-2017-141313,OFF-PA-10003302
36.36,0.2,12.2715,CA-2017-169852,OFF-BI-10001460
25.83,0,9.5571,CA-2020-107314,FUR-FU-10003489
24.588,0.8,-38.1114,US-2017-161305,OFF-BI-10002794
13.984,0.2,4.7196,US-2017-161305,OFF-EN-10000461
195.96,0.2,19.5960,CA-2020-166919,TEC-PH-10001305
74.352,0.2,23.2350,CA-2020-162712,OFF-PA-10000167
6.68,0,3.2064,CA-2020-107552,OFF-PA-10002947
17.584,0.2,-4.1762,CA-2019-163328,OFF-SU-10002301
104.784,0.2,-14.4078,CA-2019-163328,FUR-CH-10003298
47.952,0.2,16.7832,CA-2019-163328,OFF-PA-10004353
650.352,0.2,-97.5528,CA-2019-163328,FUR-CH-10000229
629.184,0.2,228.0792,CA-2019-163328,OFF-LA-10003930
15.176,0.2,5.3116,CA-2019-163328,OFF-PA-10000176
127.95,0,21.7515,CA-2017-112837,FUR-FU-10004006
579.51,0,81.1314,CA-2020-120019,OFF-ST-10001932
14.99,0,7.3451,CA-2020-120019,TEC-PH-10000923
151.92,0,45.5760,CA-2017-100762,OFF-AR-10000380
196.62,0,96.3438,CA-2017-100762,OFF-LA-10003930
144.12,0,69.1776,CA-2017-100762,OFF-PA-10001815
15.96,0,7.9800,CA-2017-100762,OFF-PA-10004082
39.96,0.2,3.4965,CA-2020-161459,TEC-PH-10004071
34.08,0,15.3360,CA-2020-161459,OFF-PA-10002377
10.368,0.2,3.6288,CA-2020-160017,OFF-PA-10001800
7.752,0.2,2.8101,CA-2017-123316,OFF-BI-10002764
15.28,0,7.4872,CA-2017-141299,OFF-EN-10004459
65.97,0,31.0059,CA-2017-104402,TEC-MA-10000423
33.4,0,16.0320,CA-2018-110289,OFF-PA-10002986
210.84,0,103.3116,CA-2018-110289,OFF-EN-10001434
13.98,0,4.0542,CA-2017-167927,OFF-ST-10000760
272.94,0,30.0234,CA-2017-167927,FUR-FU-10002918
19.05,0,8.9535,CA-2017-167927,OFF-BI-10000605
247.716,0.1,93.5816,CA-2017-167927,OFF-AP-10002311
66.58,0,15.9792,CA-2017-167927,OFF-ST-10003123
43.92,0,12.7368,CA-2017-167927,OFF-AR-10004456
14.73,0,4.8609,CA-2017-167927,FUR-FU-10002268
29.7,0,13.3650,CA-2017-167927,OFF-BI-10004364
49.12,0,23.0864,CA-2017-133305,OFF-PA-10001970
18.28,0.2,6.3980,CA-2017-133305,OFF-BI-10002954
47.04,0,15.9936,CA-2019-165995,FUR-FU-10000672
339.96,0.2,42.4950,CA-2019-165995,TEC-PH-10004908
87.8,0,43.9000,CA-2020-143112,TEC-PH-10003095
221.382,0.1,2.4598,CA-2020-143112,FUR-CH-10002880
5199.96,0,1351.9896,CA-2020-143112,TEC-MA-10001047
156.512,0.2,-35.2152,US-2019-105830,OFF-ST-10002554
119.85,0,52.7340,CA-2018-146255,TEC-AC-10004469
30.44,0,14.9156,CA-2018-146255,OFF-BI-10000309
69.28,0,33.2544,CA-2018-146255,OFF-BI-10001765
587.97,0,170.5113,CA-2018-146255,TEC-PH-10001619
24.55,0,12.0295,CA-2020-104822,OFF-LA-10002034
12.176,0.2,4.4138,CA-2018-104486,OFF-BI-10000309
37.32,0,10.4496,CA-2018-104486,OFF-ST-10000876
35.06,0,10.5180,CA-2018-104486,OFF-SU-10002573
108.4,0.6,-105.6900,CA-2020-161557,FUR-FU-10004622
361.376,0.2,27.1032,CA-2020-161130,TEC-PH-10002549
2.412,0.7,-2.0100,US-2018-161347,OFF-BI-10004209
8.39,0,2.0975,US-2018-109015,OFF-AP-10001962
337.98,0,101.3940,US-2018-109015,TEC-PH-10002922
83.92,0.2,-13.6370,CA-2017-110611,OFF-ST-10000642
19.68,0.2,6.8880,CA-2020-139080,OFF-BI-10001757
25.92,0,12.4416,CA-2020-139080,OFF-PA-10004621
6.48,0,3.1104,CA-2020-139080,OFF-PA-10002262
86.352,0.2,8.6352,CA-2020-139080,TEC-PH-10004100
56.3,0,15.7640,CA-2018-115693,OFF-AR-10003582
51.016,0.2,8.2901,US-2017-107993,OFF-AR-10003179
150.8,0.2,56.5500,CA-2020-110443,OFF-BI-10001670
1039.99,0.2,103.9992,CA-2020-110443,TEC-MA-10002073
51.84,0,24.8832,CA-2020-110443,OFF-PA-10003797
41.22,0,11.1294,CA-2020-144848,TEC-PH-10004006
240.37,0,7.2111,CA-2020-144848,OFF-SU-10000646
119.02,0,33.3256,CA-2020-144848,TEC-PH-10002262
133.12,0.2,49.9200,US-2020-147998,OFF-BI-10002082
38.08,0.6,-29.5120,CA-2019-103919,FUR-FU-10001756
113.568,0.2,12.7764,CA-2019-113425,FUR-BO-10002598
83.92,0,21.8192,CA-2020-143035,FUR-FU-10001934
6.63,0,3.1161,CA-2020-143035,OFF-AR-10001130
371.97,0,66.9546,CA-2020-143035,TEC-AC-10002049
561.584,0.2,70.1980,CA-2017-107811,FUR-CH-10001394
99.92,0.2,-1.2490,CA-2017-107811,OFF-ST-10000798
